# timestamp tx ty tz qx qy qz qw
1637932989.545612335205 -0.022342726588 0.318177729845 0.271017193794 -0.007494194433 0.004195340443 0.645611226559 0.763617932796
1637932989.545640468597 -0.022714627907 0.317909806967 0.271185308695 -0.007913674228 0.003893935820 0.645254611969 0.763916671276
1637932989.555596590042 -0.023172486573 0.317635387182 0.271426260471 -0.007503865752 0.004794863053 0.645184934139 0.763974547386
1637932989.565673112869 -0.023641129956 0.317372977734 0.271581619978 -0.006912453100 0.006817099638 0.645101845264 0.764034926891
1637932989.575634002686 -0.024164015427 0.317149311304 0.271669954062 -0.006464892067 0.005677419715 0.644874215126 0.764240264893
1637932989.585678339005 -0.024744993076 0.316956579685 0.271832793951 -0.005938962102 0.006694991142 0.645217120647 0.763946831226
1637932989.595676183701 -0.025436760858 0.316849201918 0.272071629763 -0.007522479631 0.003949523903 0.644537687302 0.764525353909
1637932989.595691919327 -0.026079233736 0.316727250814 0.272253811359 -0.005956882145 0.005810779985 0.644526302814 0.764536857605
1637932989.605647802353 -0.026762353256 0.316559284925 0.272447407246 -0.005669035483 0.006090315059 0.644878625870 0.764239668846
1637932989.615601539612 -0.027439128608 0.316339135170 0.272658050060 -0.003331834916 0.008279280737 0.644525885582 0.764530420303
1637932989.625682830811 -0.028214691207 0.316206812859 0.272821545601 -0.003111122176 0.005883838516 0.644071638584 0.764936208725
1637932989.635644674301 -0.029036117718 0.316082447767 0.273009926081 -0.001695220941 0.007495352067 0.644612252712 0.764471054077
1637932989.645643949509 -0.029847590253 0.315937966108 0.273254007101 -0.001743675442 0.007743197493 0.644893884659 0.764230906963
1637932989.645660161972 -0.030693234876 0.315804839134 0.273458421230 -0.002215833869 0.007310991641 0.645501255989 0.763720989227
1637932989.655603885651 -0.031643107533 0.315841227770 0.273751884699 -0.001588687184 0.006810006220 0.645386517048 0.763824164867
1637932989.665616750717 -0.032609779388 0.315843701363 0.273985117674 -0.001454035519 0.007056011353 0.645123481750 0.764044344425
1637932989.675641298294 -0.033641856164 0.315746575594 0.274189084768 -0.003551364178 0.007666347083 0.645363867283 0.763828575611
1637932989.685647964478 -0.034574389458 0.315528839827 0.274335384369 -0.003908521961 0.004500609357 0.646371603012 0.762999475002
