# timestamp tx ty tz qx qy qz qw
1637923040.011160135269 -0.115204349407 -0.316682326202 0.391494955795 -0.714558024036 0.057596261241 -0.055567371561 0.694983286270
1637923040.141158103943 -0.122274047194 -0.310397346783 0.418169676273 -0.710397207483 0.060513056450 -0.055294655133 0.699011071954
1637923040.281144142151 -0.131606514628 -0.301794919612 0.450901311321 -0.710135533792 0.061223298357 -0.056598734390 0.699110731323
1637923040.411156177521 -0.139082982000 -0.295739640202 0.484790542140 -0.713593055788 0.061849532265 -0.056165368929 0.695560951623
1637923040.541160106659 -0.147977890436 -0.288701300305 0.520638396033 -0.712699591623 0.061573968794 -0.055770732831 0.696532528908
1637923040.671160221100 -0.157774243224 -0.277674503883 0.561660797172 -0.719737762931 0.053896793489 -0.061862729440 0.689380657525
1637923040.811160087585 -0.174222312893 -0.264792397485 0.597496682955 -0.733048565499 0.039385718406 -0.073984362045 0.674992503646
1637923040.951160192490 -0.186594356361 -0.241334294387 0.650711226800 -0.712531326376 0.067623719301 -0.044725122102 0.696940316652
1637923041.081159114838 -0.200255539759 -0.215099268925 0.690255990649 -0.709850871579 0.074245169791 -0.036533656619 0.699474579106
1637923041.221160173416 -0.210915664589 -0.193167987623 0.717009212430 -0.715571650870 0.067754521466 -0.042402046636 0.693951441913
1637923041.351159095764 -0.216533025836 -0.187312222722 0.730184583567 -0.714097359739 0.064275289410 -0.046811653574 0.695515864000
1637923041.481157064438 -0.215812938762 -0.183931542449 0.743047512527 -0.714237842836 0.072849596303 -0.040372136075 0.694929730842
1637923041.611157178879 -0.211083244647 -0.187136971417 0.743753685392 -0.714610657916 0.073416061243 -0.041340976213 0.694429703591
1637923041.751160144806 -0.197713111456 -0.185611679080 0.753117709377 -0.710955565027 0.079484074297 -0.038309329188 0.697679626897
1637923041.871159076691 -0.179861460299 -0.179834233693 0.770353912390 -0.714313697304 0.078755747512 -0.039655069753 0.694248478227
1637923042.021159172058 -0.149142746364 -0.185630109959 0.776002550856 -0.711456841929 0.058702063072 -0.062822873019 0.697450010029
1637923042.141159057617 -0.125163973250 -0.181050366530 0.793006600566 -0.717350529167 0.060379831436 -0.062248312629 0.691294178938
1637923042.291160106659 -0.087973066032 -0.188933674073 0.802791720308 -0.713158548171 0.058922305684 -0.064334748264 0.695553080094
1637923042.421158075333 -0.061348073466 -0.184474452384 0.816609898791 -0.715159172054 0.059546583649 -0.063446970065 0.693524365104
1637923042.551159143448 -0.032942147167 -0.182868485390 0.832999542571 -0.718256633251 0.064756987610 -0.056379227374 0.690460226275
1637923042.691153049469 -0.008110962459 -0.186165038997 0.848275700227 -0.717030359729 0.064018698717 -0.056434912165 0.691797781241
1637923042.821160078049 0.016095459790 -0.193138952044 0.859217247905 -0.718100110489 0.062324885541 -0.056903335728 0.690803771227
1637923042.951159238815 0.041274339055 -0.193963144289 0.873111009669 -0.718405080900 0.044601723440 -0.073152267033 0.690328596996
1637923043.071160078049 0.056169509429 -0.192053426738 0.885717782777 -0.717687339503 0.023666813666 -0.093736691158 0.689621778498
1637923043.211159229279 0.065926639079 -0.187625615766 0.899516409803 -0.718506243721 0.031733257846 -0.086037549707 0.689448560896
1637923043.351157188416 0.066203440565 -0.179618637482 0.904905853317 -0.715606273260 0.056990670523 -0.060877448652 0.693508227341
1637923043.491160154343 0.057055425028 -0.166827587984 0.896683109498 -0.717705520513 0.059946002979 -0.057212321231 0.691398591879
1637923043.621160030365 0.047590481353 -0.155751047242 0.880460519069 -0.718567857815 0.054100576981 -0.064230602787 0.690367866395
1637923043.751159191132 0.029798425853 -0.139446856495 0.875072986979 -0.720289189569 0.051507305603 -0.067937046001 0.688414873925
1637923043.891159057617 0.005139665824 -0.130986802779 0.866953871435 -0.714870292654 0.045162420482 -0.074856862293 0.693770329882
1637923044.021160125732 -0.020127698798 -0.121668145225 0.863909841756 -0.711959614104 0.045514462949 -0.074164261676 0.696808154256
1637923044.151157140732 -0.053140251502 -0.108208853193 0.863657901593 -0.717360960638 0.046058842889 -0.070928224010 0.691549725025
1637923044.281158208847 -0.088648373400 -0.092540360470 0.864228072747 -0.711986952555 0.050887427935 -0.064153961144 0.697401834195
1637923044.391160011292 -0.119647577673 -0.074876144770 0.861766658647 -0.718256565292 0.054815937063 -0.058902553918 0.691110127694
1637923044.541160106659 -0.162686498657 -0.058762736715 0.858176645813 -0.717397049242 0.054984805634 -0.056325415713 0.692203432838
1637923044.691157102585 -0.195831980494 -0.037219739960 0.855248881511 -0.716881485412 0.054244768427 -0.055835549505 0.692835357342
