# timestamp tx ty tz qx qy qz qw
1637932503.137427568436 -0.026621373548 0.128164274399 0.011941379341 -0.700747200700 0.091951114486 -0.021781708835 0.707123688202
1637932503.374109506607 -0.030193805091 0.132233006299 0.011103548312 -0.703293035960 0.096535310241 -0.019087497098 0.704056465705
1637932503.729133605957 -0.032558049371 0.132779123561 0.012562893461 -0.703383396812 0.096637632036 -0.019214741428 0.703948690514
1637932503.965815544128 -0.031872265774 0.134260181900 0.012559628847 -0.703911395979 0.096965398481 -0.019253056629 0.703374564453
1637932504.202497482300 -0.032149175137 0.133574364963 0.013321466185 -0.703721363129 0.096912761466 -0.019584673334 0.703562790596
1637932504.439179420471 -0.031754320046 0.133137375769 0.012971553895 -0.704232045356 0.097998801226 -0.019006053084 0.702916944737
1637932504.675861597061 -0.031821518274 0.132475169290 0.013238918888 -0.704185512417 0.098960422955 -0.019417409708 0.702817588703
1637932504.912544488907 -0.031886482642 0.130248895504 0.013351942712 -0.703036615057 0.098569453285 -0.023853214418 0.703885363486
1637932505.149226427078 -0.031520240010 0.127334771151 0.013291400593 -0.700111750402 0.096123791796 -0.031967261956 0.706811041059
1637932505.385908603668 -0.034131613073 0.123489321193 0.018292978056 -0.693487069799 0.091980358070 -0.044998818201 0.713155245449
1637932505.622590541840 -0.061150763343 0.121044684900 0.016096392420 -0.692890759669 0.083843630713 -0.043873203166 0.714806115529
1637932505.859272480011 -0.101996530460 0.116151747015 0.023831247489 -0.686264054328 0.063623146271 -0.036454190077 0.723646899407
1637932506.095954656601 -0.137358549647 0.119343159070 0.027526479998 -0.690062574579 0.054170212569 -0.026531676734 0.721231794478
1637932506.332637548447 -0.163475133092 0.118798251624 0.025334791027 -0.692113128604 0.041913734969 -0.025735956151 0.720111322364
1637932506.569319486618 -0.167309965822 0.108518147186 0.019134386785 -0.692284978515 0.035323596780 -0.035373422786 0.719890597934
1637932506.806001424789 -0.145646048279 0.092186485978 0.002169806872 -0.704906179113 0.027351811414 -0.040604407428 0.707608959213
1637932507.042683601379 -0.111826049130 0.086155611091 -0.015194629436 -0.716789789550 0.038543277408 -0.050785895114 0.694368494548
1637932507.279365539551 -0.098599370592 0.079438494977 -0.018386770117 -0.716893403093 0.059796901319 -0.048351924895 0.692928762972
1637932507.516048431396 -0.127291041982 0.070673744700 -0.015753116631 -0.716626594861 0.050985594898 -0.031910639110 0.694858621420
1637932507.752730607986 -0.164745624223 0.052755963196 -0.018350258686 -0.715080336605 0.024610061834 -0.011341456905 0.698516877686
1637932507.989412546158 -0.193839541048 0.051106951268 -0.021808012516 -0.719078481249 0.006040372992 -0.004073193758 0.694890682619
1637932508.462776422501 -0.097338857960 0.051183292383 -0.025340494589 -0.714812948657 0.050388702428 -0.039051337299 0.696403920261
1637932508.699458599091 -0.135384540101 0.064773629329 -0.026172977883 -0.707359457580 0.068848202541 -0.061967939651 0.700758515634
1637932508.936141490936 -0.183032818966 0.051436900068 -0.025217609732 -0.706912039069 0.053712956229 -0.049063591457 0.703550318986
1637932509.172823429108 -0.127338156455 0.120309510387 -0.009323446084 -0.707947706406 0.021955311431 -0.024330798894 0.705504090364
1637932509.409505605698 -0.314285259511 0.037718499822 -0.023439181683 -0.707975213274 -0.011418077289 -0.016527001795 0.705951544451
1637932509.646187543869 -0.285473661901 0.052813987473 -0.038075883045 -0.705885449159 0.003663734205 -0.026452441413 0.707822419863
1637932509.882870435715 -0.240192147889 0.053344372919 -0.049486436308 -0.712598149244 0.042894668577 -0.043161169679 0.698928493148
1637932510.119552612305 -0.130199838972 0.176399166749 -0.040954113852 -0.709207237892 0.071683663614 -0.063607523072 0.698455889159
1637932510.356234550476 -0.067729118269 0.128423324879 -0.023962243006 -0.709356762849 0.062509926173 -0.052768412116 0.700086413818
1637932510.592916488647 -0.078244756084 0.284608459754 -0.045222338670 -0.717347056271 0.030560627162 -0.020371746390 0.695747253588
1637932510.829598426819 -0.124090315892 0.180325055623 -0.028599380872 -0.722762378208 0.000552762330 0.005053016921 0.691077930570
1637932511.066280603409 -0.094398219846 0.172199488808 -0.025092105671 -0.718270456850 0.001247232475 -0.007956751483 0.695717388983
1637932511.302962541580 -0.009893968597 0.184904116304 -0.021652053826 -0.712360392185 0.037248667552 -0.040276155771 0.699666377417
1637932511.539645433426 0.056259171270 0.193983564124 -0.025430614210 -0.713051760698 0.073095233930 -0.049860625577 0.695505709077
1637932511.776327610016 0.053744529303 0.198692104095 -0.020784249354 -0.710504963901 0.067864613931 -0.034169785404 0.699578098723
1637932512.013009548187 0.006315441279 0.201635734762 -0.022713988052 -0.712227081685 0.026777215154 -0.001152422587 0.701437265039
1637932512.249691486359 0.002755091395 0.203174938175 -0.030421409772 -0.714858516595 -0.008314463336 0.002661011831 0.699214623679
1637932512.486373424530 0.091380115322 0.158660152491 -0.028678421160 -0.705443770717 0.015635945895 -0.036740961397 0.707640237202
1637932512.723056554794 0.186015018468 0.154487817062 -0.031970062501 -0.703604331470 0.063506483119 -0.065434350976 0.704717118460
1637932512.959738492966 0.200478467003 0.151228219243 -0.030662055979 -0.704129206213 0.066141030821 -0.048251766408 0.705336226235
1637932513.196420431137 0.158101698015 0.146702058205 -0.038160237737 -0.715152621395 0.016357224926 -0.008916191607 0.698720023208
1637932513.433102607727 0.150122281267 0.139434334606 -0.047191393766 -0.721149957689 -0.023406952842 0.006272269702 0.692355047440
1637932513.669784545898 0.232663417390 0.143493621929 -0.044744847517 -0.717242254398 0.004069118627 -0.018391227614 0.696569274033
1637932513.906467437744 0.355425975196 0.141210931042 -0.043630397107 -0.712751886575 0.073857850897 -0.045604170162 0.696024443327
